Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
10.388322	178.605789	10.388322	6.356548									10.395496	20.587723
10.389986	178.485474	10.389986	6.356591									10.397161	20.589136
10.391651	178.364761	10.391651	6.356597									10.398826	20.590549
10.393316	178.24501	10.393316	6.356648									10.400491	20.591961
10.394981	178.124985	10.394981	6.356748									10.402156	20.593374
10.396646	178.004059	10.396646	6.356832									10.40382	20.594786
10.398311	177.882813	10.398311	6.356874									10.405485	20.596199
10.399976	177.762039	10.399976	6.356908									10.40715	20.597586
10.401641	177.64119	10.401641	6.356919									10.408815	20.59897
10.403305	177.520538	10.403305	6.35697									10.41048	20.600357
10.40497	177.399918	10.40497	6.356999									10.412145	20.601742
10.406635	177.278976	10.406635	6.356994									10.41381	20.603128
10.4083	177.159378	10.4083	6.357011									10.415475	20.604515
10.409965	177.038757	10.409965	6.356985									10.417139	20.6059
10.41163	176.918457	10.41163	6.356998									10.418804	20.607286
10.413295	176.798004	10.413295	6.356984									10.420469	20.608671
10.41496	176.678925	10.41496	6.356938									10.422134	20.610058
10.416624	176.559753	10.416624	6.356969									10.423799	20.610058
10.418289	176.440842	10.418289	6.357017									10.425464	20.610058
10.419954	176.32254	10.419954	6.357065									10.427129	20.610058
10.421619	176.203461	10.421619	6.357079									10.428794	20.610058
10.423284	176.084641	10.423284	6.357162									10.430458	20.610058
10.424949	175.966248	10.424949	6.357198									10.432123	20.610058
10.426614	175.849289	10.426614	6.357162									10.433788	20.610058
10.428279	175.732803	10.428279	6.357174									10.435453	20.610058
10.429943	175.61618	10.429943	6.357193									10.437118	20.610058
10.431608	175.498398	10.431608	6.357187									10.438783	20.610058
10.433273	175.379288	10.433273	6.357199									10.440448	20.611418
10.434938	175.261292	10.434938	6.357212									10.442113	20.612778
10.436603	175.142609	10.436603	6.357211									10.443777	20.614138
10.438268	175.028809	10.438268	6.357205									10.445442	20.615498
10.439933	174.921097	10.439933	6.357181									10.447107	20.616856
10.441598	174.803864	10.441598	6.357132									10.448772	20.618216
10.443262	174.684586	10.443262	6.357107									10.450437	20.619576
10.444927	174.565613	10.444927	6.357074									10.452102	20.620935
10.446592	174.445953	10.446592	6.357089									10.453767	20.622295
10.448257	174.327179	10.448257	6.357121									10.455432	20.623655
10.449922	174.209091	10.449922	6.357127									10.457096	20.623655
10.451587	174.09108	10.451587	6.357105									10.458761	20.623655
10.453252	173.971344	10.453252	6.357145									10.460426	20.623655
10.454917	173.852509	10.454917	6.357168									10.462091	20.623655
10.456581	173.732559	10.456581	6.357227									10.463756	20.623655
10.458246	173.615631	10.458246	6.357248									10.465421	20.623655
10.459911	173.497086	10.459911	6.357285									10.467086	20.623655
10.461576	173.377792	10.461576	6.357287									10.468751	20.623655
10.463241	173.259933	10.463241	6.357298									10.470415	20.623655
10.464906	173.142029	10.464906	6.357343									10.47208	20.623655
10.466571	173.023972	10.466571	6.357323									10.473745	20.624989
10.468236	172.904999	10.468236	6.357298									10.47541	20.626324
10.4699	172.786819	10.4699	6.357334									10.477075	20.627657
10.471565	172.668884	10.471565	6.357346									10.47874	20.628992
10.47323	172.551117	10.47323	6.357358									10.480405	20.630325
10.474895	172.434326	10.474895	6.35735									10.48207	20.631659
10.47656	172.31665	10.47656	6.357389									10.483734	20.632994
10.478225	172.198624	10.478225	6.357442									10.485399	20.634327
10.47989	172.081146	10.47989	6.357475									10.487064	20.635662
10.481555	171.961716	10.481555	6.357524									10.488729	20.636995
10.483219	171.844467	10.483219	6.357533									10.490394	20.636995
10.484884	171.726303	10.484884	6.357568									10.492059	20.636995
10.486549	171.608337	10.486549	6.35761									10.493724	20.636995
10.488214	171.490799	10.488214	6.357682									10.495389	20.636995
10.489879	171.373993	10.489879	6.357745									10.497053	20.636995
10.491544	171.259491	10.491544	6.357804									10.498718	20.636995
10.493209	171.152725	10.493209	6.357869									10.500383	20.636995
10.494874	171.03714	10.494874	6.357893									10.502048	20.636995
10.496538	170.919006	10.496538	6.357877									10.503713	20.636995
10.498203	170.802704	10.498203	6.357857									10.505378	20.636995
10.499868	170.682495	10.499868	6.357929									10.507043	20.638304
10.501534	170.565292	10.501534	6.357997									10.508708	20.639614
10.503198	170.448547	10.503198	6.358058									10.510372	20.640923
10.504863	170.330353	10.504863	6.358083									10.512037	20.642231
10.506528	170.213684	10.506528	6.358141									10.513702	20.643539
10.508193	170.097992	10.508193	6.358176									10.515368	20.64485
10.509857	169.983551	10.509857	6.358268									10.517032	20.646158
10.511522	169.867477	10.511522	6.358356									10.518697	20.647467
10.513187	169.751144	10.513187	6.358462									10.520362	20.648777
10.514853	169.635132	10.514853	6.358558									10.522027	20.650085
10.516517	169.519379	10.516517	6.358546									10.523691	20.651371
10.518182	169.402512	10.518182	6.358562									10.525356	20.652655
10.519847	169.287857	10.519847	6.358532									10.527021	20.653938
10.521512	169.172348	10.521512	6.358564									10.528687	20.655224
10.523176	169.058228	10.523176	6.358577									10.530351	20.656509
10.524841	168.942886	10.524841	6.358572									10.532016	20.657793
10.526506	168.829315	10.526506	6.358601									10.533681	20.659077
10.528172	168.716644	10.528172	6.358664									10.535346	20.660362
10.529836	168.603592	10.529836	6.358705									10.53701	20.661648
10.531501	168.488678	10.531501	6.358694									10.538675	20.662931
10.533166	168.377014	10.533166	6.358683									10.54034	20.662931
10.534831	168.264099	10.534831	6.358767									10.542006	20.662931
10.536495	168.151993	10.536495	6.358788									10.54367	20.662931
10.53816	168.040009	10.53816	6.358801									10.545335	20.662931
10.539825	167.92923	10.539825	6.358858									10.547	20.662931
10.541491	167.818481	10.541491	6.358913									10.548665	20.662931
10.543155	167.705994	10.543155	6.358974									10.550329	20.662931
10.54482	167.59729	10.54482	6.359052									10.551994	20.662931
10.546485	167.496368	10.546485	6.359138									10.553659	20.662931
10.54815	167.385635	10.54815	6.359124									10.555325	20.662931
10.549814	167.272141	10.549814	6.359106									10.556989	20.664192
10.551479	167.157166	10.551479	6.359112									10.558654	20.665453
10.553144	167.043884	10.553144	6.359149									10.560319	20.666712
10.55481	166.931519	10.55481	6.359228									10.561984	20.667973
10.556474	166.818542	10.556474	6.359309									10.563648	20.669233
10.558139	166.705658	10.558139	6.35933									10.565313	20.670494
10.559804	166.594391	10.559804	6.359356									10.566978	20.671755
10.561469	166.480804	10.561469	6.359417									10.568644	20.673014
10.563133	166.367645	10.563133	6.359398									10.570308	20.674274
10.564798	166.255417	10.564798	6.359452									10.571973	20.675535
10.566463	166.143402	10.566463	6.359534									10.573638	20.675535
10.568129	166.029449	10.568129	6.359547									10.575303	20.675535
10.569793	165.916748	10.569793	6.359591									10.576967	20.675535
10.571458	165.804169	10.571458	6.359589									10.578632	20.675535
10.573123	165.69487	10.573123	6.359649									10.580297	20.675535
10.574788	165.582153	10.574788	6.359678									10.581963	20.675535
10.576452	165.470551	10.576452	6.359719									10.583627	20.675535
10.578117	165.357483	10.578117	6.359742									10.585292	20.675535
10.579782	165.245132	10.579782	6.359799									10.586957	20.675535
10.581448	165.130615	10.581448	6.359776									10.588622	20.675535
10.583112	165.018005	10.583112	6.359793									10.590286	20.676773
10.584777	164.907135	10.584777	6.359862									10.591951	20.678009
10.586442	164.795227	10.586442	6.359879									10.593616	20.679247
10.588107	164.683914	10.588107	6.359842									10.595282	20.680483
10.589771	164.573349	10.589771	6.359785									10.596946	20.681721
10.591436	164.461365	10.591436	6.359722									10.598611	20.682959
10.593102	164.350769	10.593102	6.359737									10.600276	20.684195
10.594767	164.239746	10.594767	6.359689									10.601941	20.685432
10.596431	164.128754	10.596431	6.359682									10.603605	20.686668
10.598096	164.021164	10.598096	6.359695									10.60527	20.687906
10.599761	163.921402	10.599761	6.3597									10.606936	20.689119
10.601426	163.811691	10.601426	6.359748									10.608601	20.690334
10.60309	163.702057	10.60309	6.359699									10.610265	20.691547
10.604755	163.591141	10.604755	6.359733									10.61193	20.692762
10.606421	163.479843	10.606421	6.359818									10.613595	20.693975
10.608086	163.369247	10.608086	6.359863									10.61526	20.695189
10.60975	163.259766	10.60975	6.359864									10.616924	20.696404
10.611415	163.147873	10.611415	6.35986									10.618589	20.697617
10.61308	163.037704	10.61308	6.359894									10.620255	20.698832
10.614745	162.925369	10.614745	6.360033									10.62192	20.700045
10.616409	162.815063	10.616409	6.360189									10.623584	20.700045
10.618074	162.705093	10.618074	6.360244									10.625249	20.700045
10.61974	162.596085	10.61974	6.360231									10.626914	20.700045
10.621405	162.485138	10.621405	6.360255									10.628579	20.700045
10.623069	162.375626	10.623069	6.360286									10.630243	20.700045
10.624734	162.266052	10.624734	6.360359									10.631908	20.700045
10.626399	162.156845	10.626399	6.360432									10.633574	20.700045
10.628064	162.047653	10.628064	6.360476									10.635239	20.700045
10.629728	161.937744	10.629728	6.36054									10.636903	20.700045
10.631393	161.825272	10.631393	6.360604									10.638568	20.700045
10.633059	161.715942	10.633059	6.360649									10.640233	20.701237
10.634724	161.607361	10.634724	6.3607									10.641898	20.702427
10.636388	161.499146	10.636388	6.360788									10.643563	20.703619
10.638053	161.391129	10.638053	6.360869									10.645227	20.704809
10.639718	161.281494	10.639718	6.360902									10.646893	20.706001
10.641383	161.173553	10.641383	6.360928									10.648558	20.707193
10.643047	161.06575	10.643047	6.36094									10.650223	20.708384
10.644712	160.958603	10.644712	6.360974									10.651887	20.709576
10.646378	160.851578	10.646378	6.361001									10.653552	20.710766
10.648043	160.744217	10.648043	6.361108									10.655217	20.711958
10.649707	160.637543	10.649707	6.361162									10.656882	20.711958
10.651372	160.531342	10.651372	6.361166									10.658546	20.711958
10.653037	160.434204	10.653037	6.36111									10.660212	20.711958
10.654702	160.327942	10.654702	6.361093									10.661877	20.711958
10.656366	160.219849	10.656366	6.361129									10.663542	20.711958
10.658031	160.111847	10.658031	6.361156									10.665206	20.711958
10.659697	160.002563	10.659697	6.361158									10.666871	20.711958
10.661362	159.893768	10.661362	6.361155									10.668536	20.711958
10.663026	159.786026	10.663026	6.361145									10.670201	20.711958
10.664691	159.678101	10.664691	6.361178									10.671865	20.711958
10.666356	159.570267	10.666356	6.361159									10.673531	20.713127
10.668021	159.462982	10.668021	6.361189									10.675196	20.714296
10.669685	159.356323	10.669685	6.361188									10.676861	20.715466
10.67135	159.250259	10.67135	6.361261									10.678525	20.716635
10.673016	159.145966	10.673016	6.361342									10.68019	20.717804
10.674681	159.039627	10.674681	6.361382									10.681855	20.718973
10.676345	158.93277	10.676345	6.361421									10.68352	20.720142
10.67801	158.827408	10.67801	6.361421									10.685184	20.721312
10.679675	158.721329	10.679675	6.361409									10.68685	20.722481
10.68134	158.615967	10.68134	6.361464									10.688515	20.72365
10.683004	158.510696	10.683004	6.361514									10.69018	20.724798
10.684669	158.40596	10.684669	6.361505									10.691844	20.725945
10.686335	158.29953	10.686335	6.361538									10.693509	20.727093
10.688	158.192734	10.688	6.361491									10.695174	20.728241
10.689664	158.087387	10.689664	6.361527									10.696839	20.729389
10.691329	157.981323	10.691329	6.361568									10.698503	20.730536
10.692994	157.875961	10.692994	6.361604									10.700169	20.731684
10.694659	157.771973	10.694659	6.361626									10.701834	20.732832
10.696323	157.666519	10.696323	6.361625									10.703499	20.733978
10.697989	157.561478	10.697989	6.361583									10.705163	20.735126
10.699654	157.455933	10.699654	6.361563									10.706828	20.735126
10.701319	157.351364	10.701319	6.361532									10.708493	20.735126
10.702983	157.245789	10.702983	6.36159									10.710158	20.735126
10.704648	157.143097	10.704648	6.361596									10.711823	20.735126
10.706313	157.048737	10.706313	6.361637									10.713488	20.735126
10.707978	156.944992	10.707978	6.361702									10.715153	20.735126
10.709642	156.83786	10.709642	6.361818									10.716818	20.735126
10.711308	156.732605	10.711308	6.361856									10.718482	20.735126
10.712973	156.626404	10.712973	6.361927									10.720147	20.735126
10.714638	156.520462	10.714638	6.361977									10.721812	20.735126
10.716302	156.416397	10.716302	6.362019									10.723477	20.736252
10.717967	156.31134	10.717967	6.362103									10.725142	20.737379
10.719632	156.204117	10.719632	6.362137									10.726807	20.738506
10.721297	156.097565	10.721297	6.362182									10.728472	20.739632
10.722961	155.99263	10.722961	6.362145									10.730137	20.740757
10.724627	155.886887	10.724627	6.362164									10.731801	20.741884
10.726292	155.781311	10.726292	6.362215									10.733466	20.743011
10.727957	155.676285	10.727957	6.362292									10.735131	20.744137
10.729621	155.574905	10.729621	6.362411									10.736796	20.745262
10.731286	155.471603	10.731286	6.362396									10.738461	20.746389
10.732951	155.366806	10.732951	6.362442									10.740126	20.746389
10.734616	155.264816	10.734616	6.362432									10.741791	20.746389
10.73628	155.160797	10.73628	6.36244									10.743456	20.746389
10.737946	155.058716	10.737946	6.362458									10.74512	20.746389
10.739611	154.955261	10.739611	6.362529									10.746785	20.746389
10.741276	154.852844	10.741276	6.362503									10.74845	20.746389
10.74294	154.751068	10.74294	6.362443									10.750115	20.746389
10.744605	154.649826	10.744605	6.362516									10.75178	20.746389
10.74627	154.547684	10.74627	6.362504									10.753445	20.746389
10.747935	154.448074	10.747935	6.362503									10.75511	20.746389
10.749599	154.347656	10.749599	6.362492									10.756775	20.747496
10.751265	154.246948	10.751265	6.362554									10.758439	20.7486
10.75293	154.144821	10.75293	6.362588									10.760104	20.749706
10.754595	154.044083	10.754595	6.362634									10.761769	20.750813
10.756259	153.943756	10.756259	6.362713									10.763434	20.751919
10.757924	153.844955	10.757924	6.362745									10.765099	20.753023
