TITLE	WF_OEP24A_DPC_0,1_16,8uM_frac2_180522
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/05/18
TIME	16:31:04
SPECTROMETER/DATA SYSTEM	
LOCALE	8192
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  260.0000
LASTX	  190.0000
NPOINTS	     701
FIRSTY	    -0.39924
MAXY	     8.30392
MINY	   -49.35195
XYDATA
229.2000	-23.5353	340.726	1.67921
229.1000	-23.7153	341.409	1.6857
229.0000	-24.0036	342.109	1.69234
228.9000	-24.094	342.63	1.69728
228.8000	-24.2837	343.325	1.70385
228.7000	-24.3665	344.011	1.71033
228.6000	-24.7158	344.705	1.71687
228.5000	-24.9754	345.22	1.72172
228.4000	-25.1973	345.913	1.72823
228.3000	-25.3976	346.588	1.73456
228.2000	-25.6995	347.253	1.7408
228.1000	-25.9614	347.918	1.74701
228.0000	-26.2701	348.583	1.75323
227.9000	-26.6458	349.258	1.75952
227.8000	-26.9616	349.922	1.7657
227.7000	-27.2243	350.593	1.77194
227.6000	-27.6192	351.427	1.77968
227.5000	-27.89	352.099	1.7859
227.4000	-28.1535	352.771	1.79211
227.3000	-28.4034	353.428	1.79817
227.2000	-28.5693	354.073	1.80412
227.1000	-28.6847	354.719	1.81006
227.0000	-28.9505	355.375	1.81609
226.9000	-29.2012	356.02	1.82201
226.8000	-29.4825	356.657	1.82785
226.7000	-29.6536	357.305	1.83377
226.6000	-29.8333	357.946	1.83963
226.5000	-30.0072	358.606	1.84565
226.4000	-30.2906	359.263	1.85163
226.3000	-30.6736	359.928	1.85768
226.2000	-30.9231	360.586	1.86365
226.1000	-31.0926	361.243	1.86961
226.0000	-31.3438	361.746	1.87416
225.9000	-31.6374	362.404	1.8801
225.8000	-32.0467	363.067	1.88609
225.7000	-32.3411	363.738	1.89213
225.6000	-32.6463	364.58	1.89971
225.5000	-32.9139	365.268	1.90588
225.4000	-33.1882	365.958	1.91208
225.3000	-33.5032	366.673	1.91847
225.2000	-33.7103	367.389	1.92487
225.1000	-34.0059	368.289	1.9329
225.0000	-34.2729	369.015	1.93936
224.9000	-34.4786	369.7	1.94545
224.8000	-34.8391	370.41	1.95175
224.7000	-35.0458	371.117	1.95802
224.6000	-35.1569	371.635	1.96261
224.5000	-35.3269	372.337	1.9688
224.4000	-35.4975	373.011	1.97475
224.3000	-35.5785	373.706	1.98088
224.2000	-35.8017	374.406	1.98704
224.1000	-36.092	375.113	1.99324
224.0000	-36.4798	375.842	1.99963
223.9000	-36.8431	376.57	2.00601
223.8000	-37.2799	377.295	2.01235
223.7000	-37.5553	378.035	2.01879
223.6000	-38.0107	378.779	2.02528
223.5000	-38.4084	379.535	2.03186
223.4000	-38.9513	380.301	2.0385
223.3000	-39.2327	381.061	2.04509
223.2000	-39.5273	381.814	2.05161
223.1000	-39.8083	382.569	2.05812
223.0000	-39.951	383.355	2.06491
222.9000	-40.2443	384.128	2.07156
222.8000	-40.2706	384.91	2.07828
222.7000	-40.4336	385.694	2.085
222.6000	-40.5057	386.472	2.09167
222.5000	-40.538	387.267	2.09847
222.4000	-40.9112	388.076	2.10538
222.3000	-41.1454	388.898	2.11238
222.2000	-41.2837	389.715	2.11933
222.1000	-41.3065	390.523	2.12619
222.0000	-41.715	391.349	2.13318
221.9000	-41.9032	392.189	2.14029
221.8000	-42.232	393.031	2.1474
221.7000	-42.5366	393.885	2.1546
221.6000	-42.7516	394.737	2.16177
221.5000	-43.2	395.6	2.16902
221.4000	-43.1856	396.465	2.17628
221.3000	-43.6056	397.349	2.18367
221.2000	-43.8664	398.226	2.19099
221.1000	-44.1397	399.11	2.19836
221.0000	-44.1983	400.015	2.2059
220.9000	-44.2564	400.918	2.2134
220.8000	-44.3409	401.84	2.22104
220.7000	-44.3338	402.772	2.22875
220.6000	-44.4567	403.727	2.23664
220.5000	-44.62	404.683	2.24452
